ApsimVersion = 7.6
Title = Pnew soilco2
           Date  soil_root_co2
   (dd/mm/yyyy)             ()
     06/07/2011         52.490
     07/07/2011         49.940
     08/07/2011         51.841
     09/07/2011         52.924
     10/07/2011         54.083
     11/07/2011         55.739
     12/07/2011         58.521
     13/07/2011         63.189
     14/07/2011         56.750
     15/07/2011         53.635
     16/07/2011         54.859
     17/07/2011         59.763
     18/07/2011         65.960
     19/07/2011         63.329
     20/07/2011         61.992
     21/07/2011         61.858
     22/07/2011         62.165
     23/07/2011         59.555
     24/07/2011         65.178
     25/07/2011         65.152
     26/07/2011         63.375
     27/07/2011         62.527
     28/07/2011         65.583
     29/07/2011         69.776
     30/07/2011         67.913
     31/07/2011         74.724
     01/08/2011         60.635
     02/08/2011         61.069
     03/08/2011         64.022
     04/08/2011         62.250
     05/08/2011         52.401
     06/08/2011         62.937
     07/08/2011         69.405
     08/08/2011         71.625
     09/08/2011         67.002
     10/08/2011         57.299
     11/08/2011         56.357
     12/08/2011         54.096
     13/08/2011         53.422
     14/08/2011         56.004
     15/08/2011         53.087
     16/08/2011         52.423
     17/08/2011         51.358
     18/08/2011         56.753
     19/08/2011         52.329
     20/08/2011         55.823
     21/08/2011         51.742
     22/08/2011         52.285
     23/08/2011         51.106
     24/08/2011         50.551
     25/08/2011         53.376
     26/08/2011         46.606
     27/08/2011         45.050
     28/08/2011         46.456
     29/08/2011         42.226
     30/08/2011         41.769
     31/08/2011         39.187
     01/09/2011         13.673
     02/09/2011         53.942
     03/09/2011         56.284
     04/09/2011         56.717
     05/09/2011         14.936
     06/09/2011         45.664
     07/09/2011         36.362
     08/09/2011         34.168
     09/09/2011         35.800
     10/09/2011         40.044
     11/09/2011         42.010
     12/09/2011         40.272
     13/09/2011         40.259
     14/09/2011         40.532
     15/09/2011         30.838
     16/09/2011         17.104
     17/09/2011         10.465
     18/09/2011         14.738
     19/09/2011         20.576
     20/09/2011          6.245
     21/09/2011         37.288
     22/09/2011         34.867
     23/09/2011         24.151
     24/09/2011         16.018
     25/09/2011         15.915
     26/09/2011         15.776
     27/09/2011         15.702
     28/09/2011         23.677
     29/09/2011         27.046
     30/09/2011         33.223
     01/10/2011         30.172
     02/10/2011         18.329
     03/10/2011         13.632
     04/10/2011         21.058
     05/10/2011         23.517
     06/10/2011         30.404
     07/10/2011         32.439
     08/10/2011         30.552
     09/10/2011         34.151
     10/10/2011         34.122
     11/10/2011          0.380
     12/10/2011          0.621
     13/10/2011          0.408
     14/10/2011          5.114
     15/10/2011          8.187
     16/10/2011          7.719
     17/10/2011          1.416
     18/10/2011          0.772
     19/10/2011          0.600
     20/10/2011          0.780
     21/10/2011          0.667
     22/10/2011          0.545
     23/10/2011          0.431
     24/10/2011          0.362
     25/10/2011          0.368
     26/10/2011          0.282
     27/10/2011          0.266
     28/10/2011          0.254
     29/10/2011          0.243
     30/10/2011          0.232
     31/10/2011          0.222
     01/11/2011          0.213
     02/11/2011          0.204
     03/11/2011          0.195
     04/11/2011          3.768
     05/11/2011          1.913
     06/11/2011          1.341
     07/11/2011          3.747
     08/11/2011          2.601
     09/11/2011          3.863
     10/11/2011          2.249
     11/11/2011          3.388
     12/11/2011          1.568
     13/11/2011          2.968
     14/11/2011          4.768
     15/11/2011          3.990
     16/11/2011          4.501
     17/11/2011          3.984
     18/11/2011          1.489
     19/11/2011          0.914
     20/11/2011          2.947
     21/11/2011          2.034
     22/11/2011          0.906
     23/11/2011          0.636
     24/11/2011          1.868
     25/11/2011          1.695
     26/11/2011          2.138
     27/11/2011          3.045
     28/11/2011          4.508
     29/11/2011          1.694
     30/11/2011          1.179
     01/12/2011          0.834
     02/12/2011          0.610
     03/12/2011          0.501
     04/12/2011          0.388
     05/12/2011          0.464
     06/12/2011          0.367
     07/12/2011          0.352
     08/12/2011          0.302
     09/12/2011          0.252
     10/12/2011          0.223
     11/12/2011          0.211
     12/12/2011          0.183
     13/12/2011          0.170
     14/12/2011          1.017
     15/12/2011          1.410
     16/12/2011          4.240
     17/12/2011          0.505
     18/12/2011          0.392
     19/12/2011          0.343
     20/12/2011          1.713
     21/12/2011          0.386
     22/12/2011          0.399
     23/12/2011          0.712
     24/12/2011          0.383
     25/12/2011          0.333
     26/12/2011          0.305
     27/12/2011          0.502
     28/12/2011          0.372
     29/12/2011          0.368
     30/12/2011          0.443
     31/12/2011          2.148
     01/01/2012          1.129
     02/01/2012          0.570
     03/01/2012          0.513
     04/01/2012          0.479
     05/01/2012          0.450
     06/01/2012          0.419
     07/01/2012          0.700
     08/01/2012          1.235
     09/01/2012          0.994
     10/01/2012          0.694
     11/01/2012          0.653
     12/01/2012          1.159
     13/01/2012          0.888
     14/01/2012          0.747
     15/01/2012          0.648
     16/01/2012          0.527
     17/01/2012          0.444
     18/01/2012          0.448
     19/01/2012          0.463
     20/01/2012          0.413
     21/01/2012          0.392
     22/01/2012          0.360
     23/01/2012          0.330
     24/01/2012          0.295
     25/01/2012          0.266
     26/01/2012          0.250
     27/01/2012          0.249
     28/01/2012          0.261
     29/01/2012          0.376
     30/01/2012          0.329
     31/01/2012          0.377
     01/02/2012          0.419
     02/02/2012          1.536
     03/02/2012          0.994
     04/02/2012          1.355
     05/02/2012          1.393
     06/02/2012          1.094
     07/02/2012          1.100
     08/02/2012          1.034
     09/02/2012          0.952
     10/02/2012          0.893
     11/02/2012          0.831
     12/02/2012          0.753
     13/02/2012          0.685
     14/02/2012          0.618
     15/02/2012          0.552
     16/02/2012          0.497
     17/02/2012          0.466
     18/02/2012          0.688
     19/02/2012          0.591
     20/02/2012          0.986
     21/02/2012          0.675
     22/02/2012          0.690
     23/02/2012          1.114
     24/02/2012          1.794
     25/02/2012          2.875
     26/02/2012          1.358
     27/02/2012          1.231
     28/02/2012          1.076
     29/02/2012          1.485
     01/03/2012          1.047
     02/03/2012          1.612
     03/03/2012          2.556
     04/03/2012          1.489
     05/03/2012          1.827
     06/03/2012          1.517
     07/03/2012          1.275
     08/03/2012          1.104
     09/03/2012          4.737
     10/03/2012          2.844
     11/03/2012          2.330
     12/03/2012          2.022
     13/03/2012          4.279
     14/03/2012          5.701
     15/03/2012          6.423
     16/03/2012          7.456
     17/03/2012          9.387
     18/03/2012         11.730
     19/03/2012         11.866
     20/03/2012         12.704
     21/03/2012         14.806
     22/03/2012         21.308
     23/03/2012         23.144
     24/03/2012         22.334
     25/03/2012         22.062
     26/03/2012         19.681
     27/03/2012         20.015
     28/03/2012         21.409
     29/03/2012         21.263
     30/03/2012         20.443
     31/03/2012         18.308
     01/04/2012         20.515
     02/04/2012         21.853
     03/04/2012         20.678
     04/04/2012         22.566
     05/04/2012         24.635
     06/04/2012         24.073
     07/04/2012         21.131
     08/04/2012         17.024
     09/04/2012         13.814
     10/04/2012         14.738
     11/04/2012         13.781
     12/04/2012         12.730
     13/04/2012         11.124
     14/04/2012         10.028
     15/04/2012          9.484
     16/04/2012         15.992
     17/04/2012         21.173
     18/04/2012         28.215
     19/04/2012         14.628
     20/04/2012         16.004
     21/04/2012         24.130
     22/04/2012         16.335
     23/04/2012         13.208
     24/04/2012         12.599
     25/04/2012         13.504
     26/04/2012         14.024
     27/04/2012         20.615
     28/04/2012         22.719
     29/04/2012         17.225
     30/04/2012         14.573
     01/05/2012         13.155
     02/05/2012         12.207
     03/05/2012         16.097
     04/05/2012         21.909
     05/05/2012         25.859
     06/05/2012         27.854
     07/05/2012         28.194
     08/05/2012         28.644
     09/05/2012         28.079
     10/05/2012         24.569
     11/05/2012         20.350
     12/05/2012         26.095
     13/05/2012         28.587
     14/05/2012         31.311
     15/05/2012         27.234
     16/05/2012         26.359
     17/05/2012         29.219
     18/05/2012         32.481
     19/05/2012         29.781
     20/05/2012         31.542
     21/05/2012         32.637
     22/05/2012         33.308
     23/05/2012         30.703
     24/05/2012         29.288
     25/05/2012         31.038
     26/05/2012         28.186
     27/05/2012         26.861
     28/05/2012         30.353
     29/05/2012         38.485
     30/05/2012         48.818
     31/05/2012         44.937
     01/06/2012         40.019
     02/06/2012         35.256
     03/06/2012         26.779
     04/06/2012         32.544
     05/06/2012         43.790
     06/06/2012         48.330
     07/06/2012         20.212
     08/06/2012         56.781
     09/06/2012         47.420
     10/06/2012         41.406
     11/06/2012         40.901
     12/06/2012         40.880
     13/06/2012         44.379
     14/06/2012         39.101
     15/06/2012         30.738
     16/06/2012         31.831
     17/06/2012         34.680
     18/06/2012         51.038
     19/06/2012         44.196
     20/06/2012         41.508
     21/06/2012         42.725
     22/06/2012         39.560
     23/06/2012         47.411
     24/06/2012         40.615
     25/06/2012         34.421
     26/06/2012         36.890
     27/06/2012         34.235
     28/06/2012         30.561
     29/06/2012         29.833
     30/06/2012         40.350
     01/07/2012         38.121
     02/07/2012         37.059
     03/07/2012         33.901
     04/07/2012         37.996
     05/07/2012         37.810
     06/07/2012         38.492
     07/07/2012         38.875
     08/07/2012         42.074
     09/07/2012         38.183
     10/07/2012         34.737
     11/07/2012         31.591
     12/07/2012         40.864
     13/07/2012         31.365
     14/07/2012         29.208
     15/07/2012         30.375
     16/07/2012         36.241
     17/07/2012         31.852
     18/07/2012         31.982
     19/07/2012         32.828
     20/07/2012         34.733
     21/07/2012         35.398
     22/07/2012         30.201
     23/07/2012         26.929
     24/07/2012         29.483
     25/07/2012         34.195
     26/07/2012         36.378
     27/07/2012         31.985
     28/07/2012         39.711
     29/07/2012         29.448
     30/07/2012         25.026
     31/07/2012         34.903
     01/08/2012         48.478
     02/08/2012         34.047
     03/08/2012         28.599
     04/08/2012         27.428
     05/08/2012         28.578
     06/08/2012         27.955
     07/08/2012         34.196
     08/08/2012         24.499
     09/08/2012         23.940
     10/08/2012         25.379
     11/08/2012         35.472
     12/08/2012         28.503
     13/08/2012         22.435
     14/08/2012         20.401
     15/08/2012         24.423
     16/08/2012         26.506
     17/08/2012         21.443
     18/08/2012         21.711
     19/08/2012         22.509
     20/08/2012         18.095
     21/08/2012         14.980
     22/08/2012         16.977
     23/08/2012         18.060
     24/08/2012         18.004
     25/08/2012         20.310
     26/08/2012         20.850
     27/08/2012         20.769
     28/08/2012          7.469
     29/08/2012         30.254
     30/08/2012         20.514
     31/08/2012         20.357
     01/09/2012         21.533
     02/09/2012         22.794
     03/09/2012         19.479
     04/09/2012         18.734
     05/09/2012         18.516
     06/09/2012         16.330
     07/09/2012         20.985
     08/09/2012         21.679
     09/09/2012         17.315
     10/09/2012         16.153
     11/09/2012         15.044
     12/09/2012         14.330
     13/09/2012         15.518
     14/09/2012         17.990
     15/09/2012         15.894
     16/09/2012         16.538
     17/09/2012         14.996
     18/09/2012         14.224
     19/09/2012         14.871
     20/09/2012         11.856
     21/09/2012          8.352
     22/09/2012         14.912
     23/09/2012         11.241
     24/09/2012         11.493
     25/09/2012          6.119
     26/09/2012          5.430
     27/09/2012         10.013
     28/09/2012         14.398
     29/09/2012         11.958
     30/09/2012          9.332
     01/10/2012         10.204
     02/10/2012         12.519
     03/10/2012         13.941
     04/10/2012         12.597
     05/10/2012         11.601
     06/10/2012         11.325
     07/10/2012          7.819
     08/10/2012          0.273
     09/10/2012          0.270
     10/10/2012          0.267
     11/10/2012          0.263
     12/10/2012          0.416
     13/10/2012          0.255
     14/10/2012          0.250
     15/10/2012          0.825
     16/10/2012          4.634
     17/10/2012          9.260
     18/10/2012          7.107
     19/10/2012          6.459
     20/10/2012          9.915
     21/10/2012          8.827
     22/10/2012          7.765
     23/10/2012          9.148
     24/10/2012          8.756
     25/10/2012         12.468
     26/10/2012         16.500
     27/10/2012         19.565
     28/10/2012         11.643
     29/10/2012          4.993
     30/10/2012          3.870
     31/10/2012          3.246
     01/11/2012          4.217
     02/11/2012          3.193
     03/11/2012          3.580
     04/11/2012          5.157
     05/11/2012          3.186
     06/11/2012          4.092
     07/11/2012          5.158
     08/11/2012          4.648
     09/11/2012          7.292
     10/11/2012          3.874
     11/11/2012          7.256
     12/11/2012          8.359
     13/11/2012         11.546
     14/11/2012          8.754
     15/11/2012          2.417
     16/11/2012          1.435
     17/11/2012          6.506
     18/11/2012          6.169
     19/11/2012          2.634
     20/11/2012          3.951
     21/11/2012          3.831
     22/11/2012          5.365
     23/11/2012          5.270
     24/11/2012          5.613
     25/11/2012          6.614
     26/11/2012          2.366
     27/11/2012          1.146
     28/11/2012          1.006
     29/11/2012          0.805
     30/11/2012          0.547
     01/12/2012          0.450
     02/12/2012          1.622
     03/12/2012          0.982
     04/12/2012          2.987
     05/12/2012          2.815
     06/12/2012          3.255
     07/12/2012          3.701
     08/12/2012          1.588
     09/12/2012          3.102
     10/12/2012          1.875
     11/12/2012          1.299
     12/12/2012          0.832
     13/12/2012          0.534
     14/12/2012          0.417
     15/12/2012          1.075
     16/12/2012          2.311
     17/12/2012          0.792
     18/12/2012          3.505
     19/12/2012          0.842
     20/12/2012          0.610
     21/12/2012          0.542
     22/12/2012          0.570
     23/12/2012          0.458
     24/12/2012          0.359
     25/12/2012          0.337
     26/12/2012          0.329
     27/12/2012          0.319
     28/12/2012          0.307
     29/12/2012          0.294
     30/12/2012          0.279
     31/12/2012          0.264
     01/01/2013          0.251
     02/01/2013          0.241
     03/01/2013          0.233
     04/01/2013          0.226
     05/01/2013          0.221
     06/01/2013          0.215
     07/01/2013          0.209
     08/01/2013          0.204
     09/01/2013          0.201
     10/01/2013          0.199
     11/01/2013          0.198
     12/01/2013          0.359
     13/01/2013          0.200
     14/01/2013          2.181
     15/01/2013          0.262
     16/01/2013          0.220
     17/01/2013          0.222
     18/01/2013          0.226
     19/01/2013          0.236
     20/01/2013          0.226
     21/01/2013          0.846
     22/01/2013          0.253
     23/01/2013          0.226
     24/01/2013          0.226
     25/01/2013          0.225
     26/01/2013          0.220
     27/01/2013          0.212
     28/01/2013          0.204
     29/01/2013          0.196
     30/01/2013          0.190
     31/01/2013          0.700
     01/02/2013          2.301
     02/02/2013          0.189
     03/02/2013          0.192
     04/02/2013          0.196
     05/02/2013          0.197
     06/02/2013          0.195
     07/02/2013          0.192
     08/02/2013          0.190
     09/02/2013          0.189
     10/02/2013          0.192
     11/02/2013          0.198
     12/02/2013          0.203
     13/02/2013          1.185
     14/02/2013          0.348
     15/02/2013          0.334
     16/02/2013          0.735
     17/02/2013          0.424
     18/02/2013          0.355
     19/02/2013          0.282
     20/02/2013          0.259
     21/02/2013          0.262
     22/02/2013          0.253
     23/02/2013          0.235
     24/02/2013          0.219
     25/02/2013          0.211
     26/02/2013          0.205
     27/02/2013          0.199
     28/02/2013          0.194
     01/03/2013          0.204
     02/03/2013          0.234
     03/03/2013          0.249
     04/03/2013          0.260
     05/03/2013          0.252
     06/03/2013          0.242
     07/03/2013          0.281
     08/03/2013          0.365
     09/03/2013          0.332
     10/03/2013          0.281
     11/03/2013          0.255
     12/03/2013          0.725
     13/03/2013          0.440
     14/03/2013          0.481
     15/03/2013          0.481
     16/03/2013          0.432
     17/03/2013          0.436
     18/03/2013          1.842
     19/03/2013          0.958
     20/03/2013          0.928
     21/03/2013          0.846
     22/03/2013          0.732
     23/03/2013          0.599
     24/03/2013          0.476
     25/03/2013          0.446
     26/03/2013          0.594
     27/03/2013          0.660
     28/03/2013          0.795
     29/03/2013          0.906
     30/03/2013          1.103
     31/03/2013          2.493
     01/04/2013          4.126
     02/04/2013          7.578
     03/04/2013          4.078
     04/04/2013          2.725
     05/04/2013          2.297
     06/04/2013          2.496
     07/04/2013          4.552
     08/04/2013          4.567
     09/04/2013          8.271
     10/04/2013          8.079
     11/04/2013          9.855
     12/04/2013         14.092
     13/04/2013          7.161
     14/04/2013          5.883
     15/04/2013          4.726
     16/04/2013          5.423
     17/04/2013         16.047
     18/04/2013          7.225
     19/04/2013          7.354
     20/04/2013          7.787
     21/04/2013          6.448
     22/04/2013          6.125
     23/04/2013          5.786
     24/04/2013         16.293
     25/04/2013         13.846
     26/04/2013          7.255
     27/04/2013          7.998
     28/04/2013         10.592
     29/04/2013         18.350
     30/04/2013         17.009
     01/05/2013         28.747
     02/05/2013         36.453
     03/05/2013         39.327
     04/05/2013         19.624
     05/05/2013         12.973
     06/05/2013         11.256
     07/05/2013         10.960
     08/05/2013         16.153
     09/05/2013         23.391
     10/05/2013         26.935
     11/05/2013         31.045
     12/05/2013         27.152
     13/05/2013         23.900
     14/05/2013         18.360
     15/05/2013         16.914
     16/05/2013         20.869
     17/05/2013         25.073
     18/05/2013         25.415
     19/05/2013         25.633
     20/05/2013         26.033
     21/05/2013         26.254
     22/05/2013         47.262
     23/05/2013         44.367
     24/05/2013         37.748
     25/05/2013         32.303
     26/05/2013         34.591
     27/05/2013         30.753
     28/05/2013         31.990
     29/05/2013         30.388
     30/05/2013         34.979
     31/05/2013         37.566
     01/06/2013         42.670
     02/06/2013         38.952
     03/06/2013         37.747
     04/06/2013         34.485
     05/06/2013         30.078
     06/06/2013         30.127
     07/06/2013         35.347
     08/06/2013         31.766
     09/06/2013         29.898
     10/06/2013         29.254
     11/06/2013         30.549
     12/06/2013         32.243
     13/06/2013         34.051
     14/06/2013         41.037
     15/06/2013         43.950
     16/06/2013         43.748
     17/06/2013         44.008
     18/06/2013         42.395
     19/06/2013         44.294
     20/06/2013         45.588
     21/06/2013         45.729
     22/06/2013         44.485
     23/06/2013         44.964
     24/06/2013         47.369
     25/06/2013         48.320
     26/06/2013         49.909
     27/06/2013         49.141
     28/06/2013         50.271
     29/06/2013         53.433
     30/06/2013         59.527
     01/07/2013         60.400
     02/07/2013         58.415
     03/07/2013         57.040
     04/07/2013         57.163
     05/07/2013         56.733
     06/07/2013         54.878
     07/07/2013         56.696
     08/07/2013         57.986
     09/07/2013         61.221
     10/07/2013         63.988
     11/07/2013         64.540
     12/07/2013         65.899
     13/07/2013         58.551
     14/07/2013         56.567
     15/07/2013         56.533
     16/07/2013         56.247
     17/07/2013         54.880
     18/07/2013         56.375
     19/07/2013         60.697
     20/07/2013         62.201
     21/07/2013         61.888
     22/07/2013         61.182
     23/07/2013         55.543
     24/07/2013         54.998
     25/07/2013         66.914
     26/07/2013         59.016
     27/07/2013         54.945
     28/07/2013         54.868
     29/07/2013         50.943
     30/07/2013         42.901
     31/07/2013         43.279
     01/08/2013         42.272
     02/08/2013         52.274
     03/08/2013         56.834
     04/08/2013         49.477
     05/08/2013         48.801
     06/08/2013         45.653
     07/08/2013         43.094
     08/08/2013         46.424
     09/08/2013         46.656
     10/08/2013         43.644
     11/08/2013         39.955
     12/08/2013         40.045
     13/08/2013         37.870
     14/08/2013         52.062
     15/08/2013         49.847
     16/08/2013         47.323
     17/08/2013         43.388
     18/08/2013         43.372
     19/08/2013         41.980
     20/08/2013         42.179
     21/08/2013         40.749
     22/08/2013         41.257
     23/08/2013         43.431
     24/08/2013         43.651
     25/08/2013         39.986
     26/08/2013         39.318
     27/08/2013         41.590
     28/08/2013         43.186
     29/08/2013         43.789
     30/08/2013         44.131
     31/08/2013         42.155
     01/09/2013         40.844
     02/09/2013         39.001
     03/09/2013         34.595
     04/09/2013         30.437
     05/09/2013         29.207
     06/09/2013         34.304
     07/09/2013         36.780
     08/09/2013         36.139
     09/09/2013         38.695
     10/09/2013         35.391
     11/09/2013         39.702
     12/09/2013         39.687
     13/09/2013         33.836
     14/09/2013         25.825
     15/09/2013         21.334
     16/09/2013         22.440
     17/09/2013         24.303
     18/09/2013         20.108
     19/09/2013          7.045
     20/09/2013         42.451
     21/09/2013         41.246
     22/09/2013         24.096
     23/09/2013         25.555
     24/09/2013         26.680
     25/09/2013         25.220
     26/09/2013         25.007
     27/09/2013         25.068
     28/09/2013         28.229
     29/09/2013         29.825
     30/09/2013         19.516
     01/10/2013         22.576
     02/10/2013         23.974
     03/10/2013         26.752
     04/10/2013         26.124
     05/10/2013         29.646
     06/10/2013         15.521
     07/10/2013         35.194
     08/10/2013         14.759
     09/10/2013         23.851
     10/10/2013         30.353
     11/10/2013          9.167
     12/10/2013          9.543
     13/10/2013         10.562
     14/10/2013         17.609
     15/10/2013         11.302
     16/10/2013         13.218
     17/10/2013         12.366
     18/10/2013          9.267
     19/10/2013         11.055
     20/10/2013          8.269
     21/10/2013          8.384
     22/10/2013          9.797
     23/10/2013          5.825
     24/10/2013          4.214
     25/10/2013          2.987
     26/10/2013          3.187
     27/10/2013          3.982
     28/10/2013          3.833
     29/10/2013          5.430
     30/10/2013          5.361
     31/10/2013          7.605
     01/11/2013         11.996
     02/11/2013          8.948
     03/11/2013          8.458
     04/11/2013          7.460
     05/11/2013          6.506
     06/11/2013          6.917
     07/11/2013          7.467
     08/11/2013          3.233
     09/11/2013          2.762
     10/11/2013          5.022
     11/11/2013          6.459
